date,Price,Daily Volume
2-18-2021,"$51,650.07","$52,054,723,579"
2-19-2021,"$55,820.50","$63,495,496,918"
2-20-2021,"$55,861.82","$68,145,460,026"
2-21-2021,"$57,500.72","$51,897,585,191"
2-22-2021,"$53,952.15","$92,052,420,332"
2-23-2021,"$48,560.49","$106,102,000,000"
2-24-2021,"$49,567.35","$63,695,521,388"
2-25-2021,"$47,568.13","$54,506,565,949"
2-26-2021,"$46,231.77","$60,355,381,276"
2-27-2021,"$45,834.51","$45,910,946,382"
2-28-2021,"$45,359.46","$53,443,887,451"
3-1-2021,"$49,634.45","$53,891,300,112"
3-2-2021,"$48,304.71","$47,530,897,720"
3-3-2021,"$50,690.47","$53,220,811,975"
3-4-2021,"$48,472.80","$52,343,816,680"
3-5-2021,"$48,800.82","$48,625,928,883"
3-6-2021,"$48,970.52","$34,363,564,661"
3-7-2021,"$51,086.47","$43,137,459,378"
3-8-2021,"$52,088.48","$48,597,428,048"
3-9-2021,"$54,739.14","$50,912,227,385"
3-10-2021,"$56,116.04","$57,295,577,614"
3-11-2021,"$57,847.25","$56,772,343,595"
3-12-2021,"$57,334.64","$55,689,944,702"
3-13-2021,"$61,288.79","$60,669,829,814"
3-14-2021,"$59,905.62","$43,901,225,564"
3-15-2021,"$56,121.12","$66,419,369,890"
3-16-2021,"$56,500.45","$59,749,798,599"
3-17-2021,"$58,683.07","$60,258,313,191"
3-18-2021,"$57,731.48","$55,746,041,000"
3-19-2021,"$58,168.12","$49,063,873,786"
3-20-2021,"$58,247.88","$50,361,731,222"
3-21-2021,"$57,447.93","$51,943,414,539"
3-22-2021,"$54,453.14","$56,521,454,974"
3-23-2021,"$54,563.61","$56,435,023,914"
3-24-2021,"$52,595.41","$70,567,223,787"
3-25-2021,"$51,547.12","$67,999,812,841"
3-26-2021,"$54,817.86","$56,652,197,978"
3-27-2021,"$56,019.84","$47,266,542,233"
3-28-2021,"$55,713.04","$47,686,580,918"
3-29-2021,"$57,571.23","$57,625,587,027"
3-30-2021,"$58,684.55","$54,414,116,432"
3-31-2021,"$58,792.19","$65,520,826,225"
4-1-2021,"$58,818.98","$61,669,163,792"
4-2-2021,"$59,031.53","$58,727,860,620"
4-3-2021,"$57,282.39","$59,641,344,484"
4-4-2021,"$58,202.20","$50,749,662,970"
4-5-2021,"$58,755.85","$60,706,272,115"
4-6-2021,"$58,084.07","$66,058,027,988"
4-7-2021,"$56,266.83","$75,645,303,584"
4-8-2021,"$57,963.34","$53,053,855,641"
4-9-2021,"$58,051.76","$46,655,208,546"
4-10-2021,"$59,651.56","$58,238,470,525"
4-11-2021,"$59,932.93","$46,280,252,580"
4-12-2021,"$59,905.94","$51,828,688,519"
4-13-2021,"$63,445.64","$69,983,454,362"
4-14-2021,"$62,869.50","$77,451,779,687"
4-15-2021,"$63,231.16","$60,954,381,579"
4-16-2021,"$61,571.11","$84,293,007,468"
4-17-2021,"$60,280.88","$66,138,759,198"
4-18-2021,"$56,389.56","$97,468,872,758"
4-19-2021,"$55,798.14","$65,344,865,159"
4-20-2021,"$56,474.37","$67,849,323,955"
4-21-2021,"$54,025.80","$54,926,612,466"
4-22-2021,"$51,882.06","$74,798,630,778"
4-23-2021,"$50,954.91","$86,668,667,320"
4-24-2021,"$50,279.95","$49,014,494,781"
4-25-2021,"$48,946.94","$46,117,114,240"
4-26-2021,"$53,943.35","$58,284,039,825"
4-27-2021,"$55,027.03","$49,448,222,757"
4-28-2021,"$54,787.38","$48,000,572,955"
4-29-2021,"$53,567.08","$46,088,929,780"
4-30-2021,"$57,741.44","$52,395,931,985"
5-1-2021,"$57,863.59","$42,836,427,360"
5-2-2021,"$56,572.60","$38,177,405,335"
5-3-2021,"$57,243.04","$51,713,139,031"
5-4-2021,"$53,724.11","$68,564,706,967"
5-5-2021,"$57,342.03","$69,241,316,747"
5-6-2021,"$56,527.35","$69,523,285,106"
5-7-2021,"$57,341.07","$68,434,023,376"
5-8-2021,"$58,736.13","$65,382,980,634"
5-9-2021,"$58,288.43","$65,906,690,347"
5-10-2021,"$55,902.93","$71,776,546,298"
5-11-2021,"$56,612.10","$61,308,396,325"
5-12-2021,"$50,972.36","$75,215,403,907"
5-13-2021,"$49,368.61","$96,721,152,926"
5-14-2021,"$49,997.40","$55,737,497,453"
5-15-2021,"$47,047.96","$59,161,047,474"
5-16-2021,"$46,022.50","$64,047,871,555"
5-17-2021,"$43,492.40","$74,903,638,450"
5-18-2021,"$42,789.81","$56,187,365,084"
5-19-2021,"$37,642.52","$126,358,000,000"
5-20-2021,"$40,799.40","$88,281,943,359"
5-21-2021,"$37,174.33","$82,051,616,861"
5-22-2021,"$37,643.42","$57,377,273,240"
5-23-2021,"$34,774.21","$78,469,274,361"
5-24-2021,"$38,630.41","$67,359,584,098"
5-25-2021,"$38,269.77","$56,211,915,803"
5-26-2021,"$39,194.86","$51,346,735,160"
5-27-2021,"$38,510.86","$43,210,968,721"
5-28-2021,"$35,596.72","$55,200,191,952"
5-29-2021,"$34,681.82","$45,231,013,335"
5-30-2021,"$35,652.17","$31,646,080,921"
5-31-2021,"$37,312.97","$39,009,847,639"
6-1-2021,"$36,661.38","$34,639,423,297"
6-2-2021,"$37,639.46","$33,070,867,190"
6-3-2021,"$39,160.15","$35,460,750,427"
6-4-2021,"$36,884.37","$41,831,090,187"
6-5-2021,"$35,409.57","$35,959,473,399"
6-6-2021,"$35,720.60","$28,913,440,585"
6-7-2021,"$33,724.91","$33,683,936,663"
6-8-2021,"$33,475.05","$49,902,050,442"
6-9-2021,"$37,372.99","$53,972,919,008"
6-10-2021,"$36,826.00","$43,576,032,854"
6-11-2021,"$37,185.39","$38,699,736,985"
6-12-2021,"$35,669.17","$37,924,228,550"
6-13-2021,"$38,925.42","$40,669,112,838"
6-14-2021,"$40,455.60","$43,148,914,673"
6-15-2021,"$40,254.65","$46,420,149,185"
6-16-2021,"$38,265.54","$39,211,635,100"
6-17-2021,"$38,018.64","$37,096,670,047"
6-18-2021,"$35,714.31","$36,200,887,275"
6-19-2021,"$35,555.98","$31,207,279,719"
6-20-2021,"$35,599.94","$36,664,034,054"
6-21-2021,"$31,715.16","$52,809,038,594"
6-22-2021,"$32,394.56","$58,964,353,058"
6-23-2021,"$33,610.50","$46,317,108,925"
6-24-2021,"$34,658.97","$33,123,368,116"
6-25-2021,"$31,683.50","$40,230,904,226"
6-26-2021,"$31,890.68","$38,585,385,521"
6-27-2021,"$34,506.49","$35,511,640,894"
6-28-2021,"$34,376.19","$33,892,523,752"
6-29-2021,"$35,933.78","$37,901,460,044"
6-30-2021,"$35,065.47","$34,059,036,099"
7-1-2021,"$33,505.08","$37,838,957,079"
7-2-2021,"$33,782.95","$38,728,974,942"
7-3-2021,"$34,588.22","$24,383,958,643"
7-4-2021,"$35,355.61","$24,924,307,911"
7-5-2021,"$33,911.75","$26,721,554,282"
7-6-2021,"$34,123.98","$26,501,259,870"
7-7-2021,"$33,931.62","$24,796,027,477"
7-8-2021,"$32,819.66","$29,910,396,946"
7-9-2021,"$33,914.88","$27,436,021,028"
7-10-2021,"$33,610.95","$22,971,873,468"
7-11-2021,"$34,258.44","$20,108,729,370"
7-12-2021,"$33,135.24","$24,321,499,537"
7-13-2021,"$32,641.98","$19,120,856,669"
7-14-2021,"$32,798.28","$21,376,531,210"
7-15-2021,"$31,707.69","$21,300,524,237"
7-16-2021,"$31,455.72","$23,699,476,918"
7-17-2021,"$31,547.95","$18,895,018,942"
7-18-2021,"$31,707.70","$18,787,986,667"
7-19-2021,"$30,883.47","$20,434,789,545"
7-20-2021,"$29,766.66","$23,148,267,245"
7-21-2021,"$32,119.66","$28,203,024,559"
7-22-2021,"$32,306.96","$19,555,230,518"
7-23-2021,"$33,439.60","$22,552,046,192"
7-24-2021,"$34,166.91","$21,664,706,865"
7-25-2021,"$35,119.94","$20,856,685,287"
7-26-2021,"$37,444.78","$51,022,126,212"
7-27-2021,"$39,126.54","$35,097,370,560"
7-28-2021,"$39,939.19","$38,702,404,695"
7-29-2021,"$40,086.16","$27,167,146,027"
7-30-2021,"$41,789.67","$33,072,782,960"
7-31-2021,"$41,793.31","$25,802,845,343"
8-1-2021,"$39,968.97","$26,688,438,115"
8-2-2021,"$39,304.19","$25,595,265,436"
8-3-2021,"$38,288.83","$26,189,830,450"
8-4-2021,"$39,773.91","$25,372,562,724"
8-5-2021,"$40,941.65","$35,185,031,017"
8-6-2021,"$42,790.36","$38,226,483,046"
8-7-2021,"$44,484.90","$40,030,862,141"
8-8-2021,"$43,972.30","$36,302,664,750"
8-9-2021,"$46,265.64","$38,734,079,049"
8-10-2021,"$45,488.79","$33,546,019,517"
8-11-2021,"$45,676.33","$34,319,709,073"
8-12-2021,"$44,405.75","$33,723,620,826"
8-13-2021,"$47,717.49","$31,744,259,539"
8-14-2021,"$47,124.21","$31,211,354,442"
8-15-2021,"$47,074.37","$30,988,958,446"
8-16-2021,"$45,984.72","$32,776,876,610"
8-17-2021,"$44,714.10","$33,451,362,600"
8-18-2021,"$44,954.36","$32,194,123,075"
8-19-2021,"$46,646.86","$37,204,312,299"
8-20-2021,"$49,240.84","$34,706,867,452"
8-21-2021,"$49,070.24","$40,585,205,312"
8-22-2021,"$49,363.32","$25,370,975,378"
8-23-2021,"$49,590.88","$34,305,053,719"
8-24-2021,"$47,925.86","$35,361,168,834"
8-25-2021,"$49,002.32","$32,646,349,931"
8-26-2021,"$47,190.34","$32,666,549,568"
8-27-2021,"$49,048.48","$34,511,076,995"
8-28-2021,"$48,852.47","$28,568,103,401"
8-29-2021,"$48,948.35","$25,889,650,240"
8-30-2021,"$47,125.77","$31,847,007,016"
8-31-2021,"$47,219.24","$34,730,363,427"
9-1-2021,"$48,688.54","$39,139,399,125"
9-2-2021,"$49,369.59","$39,508,070,319"
9-3-2021,"$49,860.53","$43,206,179,619"
9-4-2021,"$49,919.58","$37,471,327,794"
9-5-2021,"$51,747.64","$30,322,676,319"
9-6-2021,"$52,640.59","$38,884,105,426"
9-7-2021,"$46,854.40","$65,210,059,683"
9-8-2021,"$46,187.98","$49,007,762,488"
9-9-2021,"$46,448.77","$38,672,657,013"
9-10-2021,"$44,765.28","$39,154,666,597"
9-11-2021,"$45,098.59","$34,499,835,245"
9-12-2021,"$46,180.61","$27,881,980,161"
9-13-2021,"$44,991.52","$40,969,943,253"
9-14-2021,"$47,022.62","$38,652,152,880"
9-15-2021,"$48,167.19","$30,484,496,466"
9-16-2021,"$47,797.33","$31,764,293,754"
9-17-2021,"$47,213.79","$28,727,713,711"
9-18-2021,"$48,204.01","$28,575,630,451"
9-19-2021,"$47,218.47","$26,967,722,648"
9-20-2021,"$42,855.51","$43,909,845,642"
9-21-2021,"$40,526.49","$48,701,090,088"
9-22-2021,"$43,577.57","$38,139,709,246"
9-23-2021,"$44,861.30","$34,244,064,430"
9-24-2021,"$42,803.31","$42,839,345,714"
9-25-2021,"$42,735.27","$31,604,717,236"
9-26-2021,"$43,131.29","$30,661,222,077"
9-27-2021,"$42,496.79","$30,980,029,059"
9-28-2021,"$41,223.79","$30,214,940,550"
9-29-2021,"$41,453.95","$30,602,359,905"
9-30-2021,"$43,781.55","$31,141,681,925"
10-1-2021,"$48,078.13","$42,850,641,582"
10-2-2021,"$47,792.44","$30,614,346,492"
10-3-2021,"$48,202.62","$26,638,115,879"
10-4-2021,"$49,288.50","$33,383,173,002"
10-5-2021,"$51,558.05","$35,873,904,236"
10-6-2021,"$55,419.80","$49,034,730,168"
10-7-2021,"$53,805.16","$36,807,860,413"
10-8-2021,"$53,933.53","$34,800,873,924"
10-9-2021,"$55,010.92","$32,491,211,414"
10-10-2021,"$54,701.28","$39,527,792,364"
10-11-2021,"$57,289.19","$42,637,331,698"
10-12-2021,"$56,196.18","$41,083,758,949"
10-13-2021,"$57,348.89","$41,684,252,783"
10-14-2021,"$57,384.04","$36,615,791,366"
10-15-2021,"$61,446.08","$51,780,081,801"
10-16-2021,"$60,932.06","$34,250,964,237"
10-17-2021,"$61,462.22","$29,032,367,511"
10-18-2021,"$61,977.06","$38,055,562,075"
10-19-2021,"$64,290.90","$40,471,196,346"
10-20-2021,"$66,061.80","$40,788,955,582"
10-21-2021,"$62,373.89","$45,908,121,370"
10-22-2021,"$60,750.97","$38,434,082,775"
10-23-2021,"$61,250.08","$26,882,546,034"
10-24-2021,"$60,865.45","$27,316,183,882"
10-25-2021,"$63,031.67","$31,064,911,614"
10-26-2021,"$60,393.98","$34,878,965,587"
10-27-2021,"$58,563.34","$43,657,076,893"
10-28-2021,"$60,564.57","$45,257,083,247"
10-29-2021,"$62,230.81","$36,856,881,767"
10-30-2021,"$61,742.92","$32,157,938,616"
10-31-2021,"$61,432.97","$32,241,199,927"
11-1-2021,"$61,092.10","$36,150,572,843"
11-2-2021,"$63,024.75","$37,746,665,647"
11-3-2021,"$62,955.98","$36,124,731,509"
11-4-2021,"$61,393.89","$32,615,846,901"
11-5-2021,"$61,005.84","$30,605,102,446"
11-6-2021,"$61,455.05","$29,094,934,221"
11-7-2021,"$63,043.83","$24,726,754,302"
11-8-2021,"$67,541.76","$41,125,608,330"
11-9-2021,"$67,095.59","$42,357,991,721"
11-10-2021,"$64,756.08","$48,730,828,378"
11-11-2021,"$64,962.93","$35,880,633,236"
11-12-2021,"$64,078.97","$36,084,893,887"
11-13-2021,"$64,397.79","$30,474,228,777"
11-14-2021,"$65,032.23","$25,122,092,191"
11-15-2021,"$63,753.50","$30,558,763,548"
11-16-2021,"$60,322.50","$46,844,335,592"
11-17-2021,"$60,154.31","$39,178,392,930"
11-18-2021,"$56,794.16","$41,388,338,699"
11-19-2021,"$58,014.07","$38,702,407,772"
11-20-2021,"$59,749.47","$30,624,264,863"
11-21-2021,"$59,032.62","$26,123,447,605"
11-22-2021,"$56,383.57","$35,036,121,783"
11-23-2021,"$57,642.27","$37,485,803,899"
11-24-2021,"$57,141.83","$36,635,566,789"
11-25-2021,"$59,008.66","$34,284,016,248"
11-26-2021,"$53,800.62","$41,810,748,221"
11-27-2021,"$54,635.88","$30,560,857,714"
11-28-2021,"$57,248.57","$28,116,886,357"
11-29-2021,"$57,920.71","$32,370,840,356"
11-30-2021,"$57,097.01","$36,708,594,618"
12-1-2021,"$57,180.61","$36,858,195,307"
12-2-2021,"$56,582.89","$32,379,968,686"
12-3-2021,"$53,671.62","$39,789,134,215"
12-4-2021,"$49,159.74","$61,385,677,469"
12-5-2021,"$49,327.09","$37,198,201,161"
12-6-2021,"$50,535.43","$37,707,308,001"
12-7-2021,"$50,574.47","$33,676,814,852"
12-8-2021,"$50,500.65","$28,479,699,446"
12-9-2021,"$47,937.82","$29,603,577,251"
12-10-2021,"$47,437.23","$30,966,005,122"
12-11-2021,"$49,321.77","$25,775,869,261"
12-12-2021,"$50,136.57","$21,939,223,599"
12-13-2021,"$46,785.33","$32,166,727,776"
12-14-2021,"$48,292.68","$34,638,619,079"
12-15-2021,"$48,830.62","$36,541,828,520"
12-16-2021,"$47,663.47","$27,268,150,947"
12-17-2021,"$46,334.48","$32,902,725,329"
12-18-2021,"$46,904.87","$26,098,292,690"
12-19-2021,"$46,876.43","$25,154,053,861"
12-20-2021,"$46,954.76","$30,961,902,129"
12-21-2021,"$48,902.00","$27,055,803,928"
12-22-2021,"$48,756.00","$24,447,979,559"
12-23-2021,"$50,901.00","$28,223,878,108"
12-24-2021,"$50,889.00","$24,367,912,228"
12-25-2021,"$50,663.00","$19,030,650,914"
12-26-2021,"$50,853.00","$20,964,372,926"
12-27-2021,"$50,774.00","$24,324,345,758"
12-28-2021,"$47,673.04","$33,430,376,883"
12-29-2021,"$46,470.00","$30,049,226,299"
12-30-2021,"$47,102.00","$26,686,491,018"
12-31-2021,"$46,355.12","$36,974,172,400"
1-1-2022,"$47,560.01","$24,582,667,004"
1-2-2022,"$47,352.56","$27,951,569,547"
1-3-2022,"$46,453.43","$33,071,628,362"
1-4-2022,"$45,906.00","$42,494,677,905"
1-5-2022,"$43,530.94","$36,851,084,859"
1-6-2022,"$43,144.97","$30,208,048,289"
1-7-2022,"$41,512.78","$84,196,607,520"
1-8-2022,"$41,690.77","$28,066,355,845"
1-9-2022,"$41,886.50","$21,294,384,372"
1-10-2022,"$41,817.00","$32,104,232,331"
1-11-2022,"$42,768.18","$26,327,648,900"
1-12-2022,"$43,961.00","$33,499,938,689"
1-13-2022,"$42,626.87","$47,691,135,082"
1-14-2022,"$43,102.65","$23,577,403,399"
1-15-2022,"$43,206.67","$18,371,348,298"
1-16-2022,"$43,168.86","$17,902,097,845"
1-17-2022,"$42,211.27","$21,692,352,512"
1-18-2022,"$42,372.00","$22,417,209,227"
1-19-2022,"$41,787.72","$23,091,543,258"
1-20-2022,"$40,756.00","$20,382,033,940"
1-21-2022,"$36,492.00","$43,011,992,031"
1-22-2022,"$34,996.00","$39,714,385,405"
1-23-2022,"$36,271.00","$26,017,975,951"
1-24-2022,"$36,660.00","$41,856,658,597"
1-25-2022,"$36,952.59","$26,428,189,594"
1-26-2022,"$36,826.00","$31,324,598,034"
1-27-2022,"$37,021.94","$25,041,426,629"
1-28-2022,"$37,768.85","$22,238,830,523"
1-29-2022,"$38,088.00","$17,194,183,075"
1-30-2022,"$37,984.00","$14,643,548,444"
1-31-2022,"$38,463.00","$20,734,730,465"
2-1-2022,"$38,788.00","$20,288,500,328"
2-2-2022,"$36,942.00","$19,155,189,416"
2-3-2022,"$37,057.65","$18,591,534,769"
2-4-2022,"$41,080.00","$29,412,210,792"
2-5-2022,"$41,509.00","$19,652,846,215"
2-6-2022,"$42,358.23","$16,142,097,334"
2-7-2022,"$43,869.04","$28,641,855,926"
2-8-2022,"$44,167.44","$33,079,398,868"
2-9-2022,"$44,405.07","$23,245,887,300"
2-10-2022,"$43,614.34","$32,142,048,537"
2-11-2022,"$42,357.32","$26,811,269,120"
2-12-2022,"$42,173.46","$18,152,390,304"
2-13-2022,"$42,195.59","$14,741,589,015"
2-14-2022,"$42,540.30","$20,827,783,012"
2-15-2022,"$44,511.91","$22,721,659,051"
2-16-2022,"$44,065.71","$19,792,547,657"
2-17-2022,"$40,610.02","$26,246,662,813"
2-18-2022,"$40,044.22","$23,310,007,704"
2-19-2022,"$40,109.02","$13,945,558,016"
2-20-2022,"$38,373.90","$18,340,576,452"
2-21-2022,"$37,076.60","$29,280,402,798"
2-22-2022,"$38,202.59","$25,493,150,450"
2-23-2022,"$37,308.27","$21,849,073,843"
2-24-2022,"$38,283.79","$46,383,802,093"
2-25-2022,"$39,323.77","$26,545,599,159"
2-26-2022,"$39,056.58","$17,467,554,129"
2-27-2022,"$37,664.78","$23,450,127,612"
2-28-2022,"$43,179.25","$35,690,014,104"
3-1-2022,"$44,334.46","$32,479,047,645"
3-2-2022,"$43,984.58","$29,183,112,630"
3-3-2022,"$42,476.26","$24,967,782,593"
3-4-2022,"$39,148.66","$28,516,271,427"
3-5-2022,"$39,416.79","$16,975,917,450"
3-6-2022,"$38,420.81","$19,745,229,902"
3-7-2022,"$38,001.05","$28,546,143,503"
3-8-2022,"$38,725.48","$25,776,583,476"
3-9-2022,"$41,989.40","$32,284,121,034"
3-10-2022,"$39,482.26","$31,078,064,711"
3-11-2022,"$38,825.36","$26,364,890,465"
3-12-2022,"$38,951.13","$14,616,450,657"
3-13-2022,"$37,808.32","$17,300,745,310"
3-14-2022,"$39,649.05","$24,322,159,070"
3-15-2022,"$39,298.10","$23,934,000,868"
3-16-2022,"$41,101.77","$39,616,916,192"
3-17-2022,"$40,917.90","$22,009,601,093"
3-18-2022,"$41,826.12","$34,421,564,942"
3-19-2022,"$42,193.16","$19,664,853,187"
3-20-2022,"$41,294.72","$20,127,946,682"
3-21-2022,"$41,078.00","$24,615,543,271"
3-22-2022,"$42,383.17","$32,004,652,376"
3-23-2022,"$42,882.87","$25,242,943,069"
3-24-2022,"$43,974.59","$31,042,992,291"
3-25-2022,"$44,347.03","$30,574,413,034"
3-26-2022,"$44,519.93","$16,950,455,995"
3-27-2022,"$46,777.21","$28,160,889,722"
3-28-2022,"$47,223.65","$36,362,175,703"
3-29-2022,"$47,434.80","$31,397,059,069"
3-30-2022,"$47,123.30","$29,333,883,962"
3-31-2022,"$45,562.21","$33,327,427,106"
4-1-2022,"$46,307.81","$38,162,644,287"
4-2-2022,"$45,939.90","$29,336,594,194"
4-3-2022,"$46,440.54","$25,414,397,610"
4-4-2022,"$46,663.00","$32,499,785,455"
4-5-2022,"$45,502.73","$29,640,604,055"
4-6-2022,"$43,304.94","$39,393,395,788"
4-7-2022,"$43,454.53","$26,101,973,106"
4-8-2022,"$42,222.07","$27,215,995,394"
4-9-2022,"$42,680.99","$16,050,772,496"
4-10-2022,"$42,264.46","$17,654,475,582"
4-11-2022,"$39,544.03","$33,949,912,166"
4-12-2022,"$40,074.94","$30,991,500,854"
4-13-2022,"$41,152.76","$27,691,105,228"
4-14-2022,"$39,916.50","$24,342,001,973"
4-15-2022,"$40,527.33","$21,756,855,753"
4-16-2022,"$40,439.59","$16,833,150,693"
4-17-2022,"$39,704.78","$19,087,633,042"
4-18-2022,"$40,818.88","$33,705,182,072"
4-19-2022,"$41,489.66","$25,303,206,547"
4-20-2022,"$41,395.64","$27,819,532,341"
4-21-2022,"$40,457.50","$35,372,786,395"
4-22-2022,"$39,737.97","$28,011,716,745"
4-23-2022,"$39,582.45","$16,138,021,249"
4-24-2022,"$39,511.65","$17,964,398,167"
4-25-2022,"$40,473.75","$35,445,730,570"
4-26-2022,"$38,072.80","$34,569,088,416"
4-27-2022,"$39,218.54","$30,981,015,184"
4-28-2022,"$39,747.99","$33,903,704,907"
4-29-2022,"$38,609.51","$30,882,994,649"
4-30-2022,"$37,714.09","$23,895,713,731"
5-1-2022,"$38,459.23","$27,002,760,110"
5-2-2022,"$38,566.06","$32,922,642,426"
5-3-2022,"$37,704.41","$27,326,943,244"
5-4-2022,"$39,641.85","$36,754,404,490"
5-5-2022,"$36,502.02","$43,106,256,317"
5-6-2022,"$35,919.70","$37,795,577,489"
5-7-2022,"$35,508.71","$24,375,896,406"
5-8-2022,"$34,058.91","$36,763,041,910"
5-9-2022,"$30,076.31","$63,355,494,961"
5-10-2022,"$30,999.97","$59,811,038,817"
5-11-2022,"$28,796.56","$70,388,855,818"
5-12-2022,"$29,030.71","$66,989,173,272"
5-13-2022,"$29,285.93","$42,841,124,537"
5-14-2022,"$30,051.94","$28,579,868,620"
5-15-2022,"$31,182.62","$25,835,372,065"
5-16-2022,"$29,889.61","$32,613,897,286"
5-17-2022,"$30,438.19","$29,101,473,475"
5-18-2022,"$28,771.22","$31,285,268,319"
5-19-2022,"$30,257.89","$33,773,447,707"
5-20-2022,"$29,224.25","$30,749,382,605"
5-21-2022,"$29,420.08","$17,274,840,442"
5-22-2022,"$30,331.88","$21,631,532,270"
5-23-2022,"$29,088.25","$31,483,454,557"
5-24-2022,"$29,643.68","$26,616,506,245"
5-25-2022,"$29,577.26","$27,525,063,551"
5-26-2022,"$29,332.49","$36,774,325,352"
5-27-2022,"$28,612.04","$36,582,005,748"
5-28-2022,"$29,045.52","$19,252,320,708"
5-29-2022,"$29,430.07","$18,093,886,409"
5-30-2022,"$31,735.95","$39,277,993,274"
5-31-2022,"$31,831.41","$33,538,210,634"
6-1-2022,"$29,825.92","$41,135,817,341"
6-2-2022,"$30,504.27","$29,083,562,061"
6-3-2022,"$29,662.67","$26,175,547,452"
6-4-2022,"$29,792.41","$16,588,370,958"
6-5-2022,"$29,915.41","$17,264,085,441"
6-6-2022,"$31,333.68","$31,947,336,829"
6-7-2022,"$31,175.03","$40,770,974,039"
6-8-2022,"$30,228.46","$30,242,059,107"
6-9-2022,"$30,064.49","$21,692,004,719"
6-10-2022,"$29,070.40","$29,867,476,527"
6-11-2022,"$28,360.79","$27,246,574,439"
6-12-2022,"$26,830.28","$34,163,220,274"
6-13-2022,"$22,316.26","$68,204,556,440"
6-14-2022,"$22,072.87","$50,913,575,242"
6-15-2022,"$22,520.79","$54,912,007,015"
6-16-2022,"$20,310.18","$31,183,975,654"
6-17-2022,"$20,440.70","$27,132,421,514"
6-18-2022,"$18,970.79","$42,009,436,760"
6-19-2022,"$20,492.30","$35,329,942,625"
6-20-2022,"$20,571.63","$30,818,458,597"
6-21-2022,"$20,688.47","$28,970,212,744"
6-22-2022,"$20,003.17","$28,574,793,478"
6-23-2022,"$21,097.10","$26,188,097,173"
6-24-2022,"$21,299.08","$24,957,784,918"
6-25-2022,"$21,468.34","$18,372,538,715"
6-26-2022,"$21,066.62","$18,027,170,497"
6-27-2022,"$20,751.05","$20,965,695,707"
6-28-2022,"$20,263.22","$21,381,535,161"
6-29-2022,"$20,080.95","$23,552,740,328"
6-30-2022,"$19,332.91","$26,267,239,923"
7-1-2022,"$19,341.86","$30,767,551,159"
7-2-2022,"$19,231.83","$18,100,418,740"
7-3-2022,"$19,276.51","$16,390,821,947"
7-4-2022,"$20,226.30","$21,594,638,208"
7-5-2022,"$20,193.34","$26,715,546,990"
7-6-2022,"$20,560.84","$24,598,943,708"
7-7-2022,"$21,651.42","$25,814,972,520"
7-8-2022,"$21,813.79","$49,899,834,488"
7-9-2022,"$21,585.13","$29,641,127,858"
7-10-2022,"$20,831.27","$28,688,807,249"
7-11-2022,"$19,971.33","$24,150,249,025"
7-12-2022,"$19,339.15","$25,810,220,018"
7-13-2022,"$20,155.53","$33,042,430,345"
7-14-2022,"$20,552.90","$31,158,743,333"
7-15-2022,"$20,831.72","$25,905,575,359"
7-16-2022,"$21,196.51","$24,302,954,056"
7-17-2022,"$20,827.89","$22,927,802,083"
7-18-2022,"$22,305.71","$39,974,475,562"
7-19-2022,"$23,371.20","$48,765,202,697"
7-20-2022,"$23,280.94","$42,932,549,127"
7-21-2022,"$23,152.41","$33,631,012,204"
7-22-2022,"$22,706.08","$31,421,555,646"
7-23-2022,"$22,484.46","$24,021,799,169"
