date,btc_price,simple_investment,simple_btc,simple_value,simple_profit_pct,optimum_action,optimum_investment,optimum_btc,optimum_value,optimum_profit_pct,optimum_notes
2024-09-02,59159.02,250.0,1.1408963794544669,67494.31173007439,94.22823519445868,BUY,396.32195040294613,2.2889549936865348,135412.3342506016,159.21618823144078,"Excel: InvMult=0.585, BS=0, Amount=$396"
2024-09-09,57135.78,250.0,1.1452719213653326,65436.004539306945,86.96001296944841,BUY,408.41774876246507,2.296103189593941,131189.6466979377,149.18462805540557,"Excel: InvMult=0.634, BS=0, Amount=$408"
2024-09-16,58227.46,250.0,1.149565428243359,66936.27499042306,89.89014181680301,BUY,401.89121649090083,2.303005280402829,134098.14784444452,152.77948093200743,"Excel: InvMult=0.608, BS=0, Amount=$402"
2024-09-23,63336.01,250.0,1.153512629843207,73058.88745887566,105.79968298274834,BUY,371.3501088074228,2.308868455377183,146234.5155784538,173.74073363743534,"Excel: InvMult=0.485, BS=0, Amount=$371"
2024-09-30,63260.04,250.0,1.1574645717009737,73221.25510438647,104.81469959268941,BUY,371.80429012124256,2.3147458511252927,146430.91513202008,172.21379493433994,"Excel: InvMult=0.487, BS=0, Amount=$372"
2024-10-07,62416.51,250.0,1.1614699222083955,72494.89901421954,101.37471948394317,BUY,376.8472750316857,2.3207834728223675,144855.20483925202,167.41119857344145,"Excel: InvMult=0.507, BS=0, Amount=$377"
2024-10-14,66089.76,250.0,1.1652526564776682,77011.26840597152,112.44487836130075,BUY,354.88700767630394,2.3261532458049947,153734.9097384731,181.95643862241093,"Excel: InvMult=0.420, BS=0, Amount=$355"
2024-10-21,67440.46,250.0,1.168959630006615,78835.17516907593,115.98678128513953,BUY,346.8119425114188,2.3312957365666445,157223.65687009334,186.53240992222297,"Excel: InvMult=0.387, BS=0, Amount=$347"
2024-10-28,69862.52,250.0,1.1725380866669244,81916.46553052975,122.90194702184967,BUY,332.3318267690174,2.336052676722382,163202.52684857097,195.63805057514872,"Excel: InvMult=0.329, BS=0, Amount=$332"
2024-11-04,67779.1,250.0,1.1762265393020288,79723.57623000615,115.46912494596255,BUY,344.7874070354162,2.3411396048025046,158680.33538786945,185.66201834887676,"Excel: InvMult=0.379, BS=0, Amount=$345"
2024-11-11,88860.0,250.0,1.1790399536616958,104769.49028237829,181.2603765969887,SELL,-1311.1961739198794,2.3263838522263187,206722.46910883067,281.14599412873355,Excel: Sold $1311 worth (0.014756 BTC)
2024-11-18,90587.7,250.0,1.1817997102290885,107056.5176103196,185.48404696085225,SELL,-1102.5297358652297,2.3142129975091197,209639.23275445687,294.54407717143,Excel: Sold $1103 worth (0.012171 BTC)
2024-11-25,93343.03,250.0,1.1844780034021298,110562.7658059051,192.88149882358968,SELL,-869.5010647823709,2.304897882446084,215146.15218810132,311.64438418938346,Excel: Sold $870 worth (0.009315 BTC)
2024-12-02,95726.44,250.0,1.1870896120653163,113635.86252399378,199.04174348419417,SELL,-881.2484260147329,2.2956919783508862,219758.4204240874,327.6803279900019,Excel: Sold $881 worth (0.009206 BTC)
2024-12-09,97390.2,250.0,1.1896566054589022,115860.89473696357,202.90429996591786,SELL,-886.1131475684966,2.286593391967775,222691.78776242,340.99400406830534,Excel: Sold $886 worth (0.009099 BTC)
2024-12-16,105855.67,250.0,1.192018311733115,126181.89704077774,227.7451871189032,SELL,-1242.7507378079463,2.2748533431087203,240806.12478651348,388.89740893857413,Excel: Sold $1243 worth (0.011740 BTC)
2024-12-23,94800.76,250.0,1.1946554213934173,113254.24188621622,192.26901131926766,BUY,183.2403089652534,2.2767862422644365,215841.0661242127,336.58780593003104,"Excel: InvMult=-0.267, BS=0, Amount=$183"
2024-12-30,92523.16,250.0,1.1973574475671882,110783.29469845057,184.0597299960271,BUY,196.85678073510772,2.278913890960559,210852.31455956635,324.8053945065767,"Excel: InvMult=-0.213, BS=0, Amount=$197"
2025-01-06,102179.56,250.0,1.199804120854879,122595.45715513837,212.34511377105315,BUY,139.12667097113618,2.2802754809984407,232997.54532720902,368.1094132846156,"Excel: InvMult=-0.443, BS=0, Amount=$139"
2025-01-13,94375.73,250.0,1.2024531069872249,113482.38976268744,187.2971892726264,BUY,185.7813209938542,2.282244009570287,215388.44444132282,331.1222613644499,"Excel: InvMult=-0.257, BS=0, Amount=$186"
2025-01-20,102589.0,250.0,1.204890015427701,123608.4617927124,210.96468375525131,BUY,136.67886266351005,2.2835763050665245,234269.80956046967,367.6359238107036,"Excel: InvMult=-0.453, BS=0, Amount=$137"
2025-01-27,101907.45,250.0,1.207343221743824,123037.26900269765,207.59317250674414,BUY,140.75346151086882,2.2849574941897033,232854.19159126247,363.5078585497426,"Excel: InvMult=-0.437, BS=0, Amount=$141"
2025-02-03,101582.41,250.0,1.209804277747516,122894.83416190205,205.3287805264647,BUY,142.69669034124877,2.2863622323755886,232254.18569769233,361.0040585987912,"Excel: InvMult=-0.429, BS=0, Amount=$143"
2025-02-10,97375.23,250.0,1.2123716657783323,118054.96980064824,191.49375259419315,BUY,167.84902073319464,2.2880859666428472,222802.89726161957,340.77557317294753,"Excel: InvMult=-0.329, BS=0, Amount=$168"
2025-02-17,95790.51,250.0,1.2149815276529585,116383.700174456,185.60417220725398,BUY,177.32315804577087,2.2899371224415352,219354.2448266071,332.43603828064613,"Excel: InvMult=-0.291, BS=0, Amount=$177"
2025-02-24,91869.65,250.0,1.2177027745500568,111869.92770194262,172.85348219986005,BUY,200.76374441016813,2.292122433307639,210576.48570512113,313.4949629332095,"Excel: InvMult=-0.197, BS=0, Amount=$201"
2025-03-03,86315.93,250.0,1.2205991112980938,105357.14744886846,155.41126654271142,BUY,233.9662696989263,2.2948330137265596,198080.64577451075,287.17892511964106,"Excel: InvMult=-0.064, BS=0, Amount=$234"
2025-03-10,79005.96,250.0,1.2237634295343383,96684.60456325275,132.9749507548259,BUY,860.4921399293486,2.3057244976086535,182165.9774290894,250.18134860064941,"Excel: InvMult=1.442, BS=2, Amount=$860"
2025-03-17,84013.95,250.0,1.2267391258323934,103063.1995807264,146.85796306760815,BUY,247.72849558791881,2.3086731566776284,193960.75115145644,271.0875122073904,"Excel: InvMult=-0.009, BS=0, Amount=$248"
2025-03-24,87322.57,250.0,1.229602074094223,107372.01318723799,155.64765044580474,BUY,227.94814309969624,2.3112835716379267,201827.2214742029,284.4610337070382,"Excel: InvMult=-0.088, BS=0, Amount=$228"
2025-03-31,82461.45,250.0,1.2326337937644447,101644.76995281706,140.57933716643092,BUY,257.0100078915274,2.314400300823401,190848.8046863338,261.7770442208184,"Excel: InvMult=0.028, BS=0, Amount=$257"
2025-04-07,79421.8,250.0,1.2357815441302133,98147.99464160098,130.93645798023758,BUY,832.7838115424026,2.3248858830129557,184646.62162347836,244.58036177918322,"Excel: InvMult=1.331, BS=2, Amount=$833"
2025-04-14,84589.03,250.0,1.2387370101049384,104783.56210987693,145.10774762544312,BUY,244.29042016404813,2.32777385111194,196904.13212492343,265.78728187380756,"Excel: InvMult=-0.023, BS=0, Amount=$244"
2025-04-21,87360.72,250.0,1.2415987081312367,108466.95709341469,152.2487374265458,BUY,227.7200660018653,2.3303805153656443,203583.71969631375,276.60274308495633,"Excel: InvMult=-0.089, BS=0, Amount=$228"
2025-04-28,95066.02,250.0,1.2442284595397841,118283.84761917831,173.48866501544117,BUY,181.65447066982327,2.332291339766096,221721.65515203046,308.7818493872169,"Excel: InvMult=-0.273, BS=0, Amount=$182"
2025-05-05,94853.73,250.0,1.24686409653582,118269.7103595026,171.88439163104044,BUY,182.92363153741303,2.334219820929013,221409.4566550489,306.83420536424467,"Excel: InvMult=-0.268, BS=0, Amount=$183"
2025-05-12,102920.07,250.0,1.2492931660069153,128577.34009595335,193.8910630764648,SELL,-946.5162855037875,2.3250232056769655,239291.5510798977,347.4745710232557,Excel: Sold $947 worth (0.009197 BTC)
2025-05-19,105615.83,250.0,1.251660235413083,132195.13464114815,200.44348782079123,SELL,-1189.4765795939534,2.3137609111933264,244369.77905723947,367.3665629159232,Excel: Sold $1189 worth (0.011262 BTC)
2025-05-26,109371.99,250.0,1.2539460126033857,137146.57075099737,209.93575310959858,SELL,-1218.9688862988128,2.302615746089365,251841.66635512855,393.1538510551537,Excel: Sold $1219 worth (0.011145 BTC)
2025-06-02,105899.7,250.0,1.256306736949158,133042.50655089476,198.97192483347138,SELL,-937.2633857234218,2.2937652641170514,242909.0533404165,384.5553341027043,Excel: Sold $937 worth (0.008850 BTC)
2025-06-09,110198.16,250.0,1.2585753773692885,138692.69080740123,209.9278006869301,SELL,-966.4939119921028,2.2849947554988304,251802.217665621,412.1698794373197,Excel: Sold $966 worth (0.008771 BTC)
2025-06-16,107243.93,250.0,1.2609065116348828,135224.56967031554,200.49904371181233,SELL,-940.2335348913448,2.276227513055446,244111.58407419233,406.2079808354126,Excel: Sold $940 worth (0.008767 BTC)
2025-06-23,105496.95,250.0,1.2632762483903055,133271.79121261963,194.52329549750195,BUY,119.29388765334676,2.277358293496524,240254.3540210881,396.9799284712444,"Excel: InvMult=-0.523, BS=0, Amount=$119"
2025-06-30,107153.1,250.0,1.2656093586782953,135613.96617139125,198.0526729041566,BUY,109.39271109835708,2.2783791945353027,244135.39366996076,403.867903847381,"Excel: InvMult=-0.562, BS=0, Amount=$109"
2025-07-07,108249.4,250.0,1.2679188403012882,137251.45371131026,200.00317751106067,BUY,102.8385584810006,2.2793292095790902,246736.01933941076,408.1567533896073,"Excel: InvMult=-0.589, BS=0, Amount=$103"
2025-07-14,119871.1,250.0,1.2700044138882496,152236.82609763977,230.9496219513908,SELL,-1332.067233251649,2.268216712628185,271893.6323811245,475.76486924591467,Excel: Sold $1332 worth (0.011112 BTC)
2025-07-21,117432.44,250.0,1.2721332975255137,149389.71713366706,223.00479380252338,SELL,-997.3370765966969,2.259723854295371,265364.88593610993,474.0635861831284,Excel: Sold $997 worth (0.008493 BTC)
2025-07-28,118022.64,250.0,1.2742515351788997,150390.5302058666,223.4204950663798,BUY,44.409928976253674,2.2601001374303378,266742.9848838913,476.4909800779198,"Excel: InvMult=-0.822, BS=0, Amount=$44"
2025-08-04,115199.93,250.0,1.2764216753864501,147043.68765500176,214.5319522032123,BUY,61.28530262811777,2.2606321282277984,260424.66292759337,462.09118314242164,"Excel: InvMult=-0.755, BS=0, Amount=$61"
2025-08-11,118742.04,250.0,1.2785270796729185,151814.91363560487,223.01045454384015,BUY,40.10904656001152,2.2609699112620127,268472.1796418704,478.9594477432977,"Excel: InvMult=-0.840, BS=0, Amount=$40"
2025-08-18,116312.91,250.0,1.280676454149062,148959.205150559,215.2575770382201,BUY,54.631429801277,2.261439604865253,263034.62123112776,466.56588387717414,"Excel: InvMult=-0.781, BS=0, Amount=$55"
2025-08-25,110089.53,250.0,1.2829473331327401,141239.06891933677,197.3454082512353,BUY,91.83747040677237,2.262273811991097,249052.66069340822,435.3902313443574,"Excel: InvMult=-0.633, BS=0, Amount=$92"
2025-09-01,108992.32,250.0,1.2852410727283372,140081.4062759502,193.3642016250266,BUY,98.39706339526983,2.263176600952698,246668.86830754878,429.1464999889609,"Excel: InvMult=-0.606, BS=0, Amount=$98"
2025-09-08,112112.31,250.0,1.2874709795066384,144341.34557045187,200.71113660510807,BUY,79.74442212497313,2.2638878914624105,253809.70109288013,443.53499600679146,"Excel: InvMult=-0.681, BS=0, Amount=$80"
2025-09-15,115420.93,250.0,1.2896369644800743,148851.09780266712,208.4996845651132,BUY,59.96406963675066,2.2644074165575274,261360.0099179672,458.9862143213585,"Excel: InvMult=-0.760, BS=0, Amount=$60"
2025-09-22,116157.11,250.0,1.2917892218838611,150050.50274317808,209.38247988284138,BUY,50.43744171030923,2.264841633986924,263077.4588115989,462.0531178204102,"Excel: InvMult=-0.798, BS=0, Amount=$50"
